Date,Temperature,Relative Humdity,Wind Speed
2016-05-15,39.69128429,11.20833333,6.856433183
2016-05-16,38.87378388,11.66666667,8.703927496
2016-05-17,39.61086721,10.29166667,8.999772757
2016-05-18,39.82503413,9.833333333,7.872065316
2016-05-19,39.95045071,12.70833333,11.08254888
2016-05-20,38.87420075,21.54166667,13.19138897
2016-05-21,38.24211725,27.41666667,16.49778075
2016-05-22,39.26753379,24.91666667,14.44298967
2016-05-23,39.40461725,20.45833333,10.27928663
2016-05-24,35.84295029,34.45833333,18.33622721
2016-05-25,36.64545108,23.20833333,9.114821933
2016-05-26,37.91670058,19.33333333,8.360360213
2016-05-27,38.85086746,18.41666667,15.8013942
2016-05-28,38.83503408,20.33333333,15.6659285
2016-05-29,36.92836679,25.29166667,12.34634505
2016-05-30,35.52211704,31,11.43265351
2016-05-31,36.727117,25.79166667,12.07024802
2016-06-01,38.9371175,20.33333333,11.8734527
2016-06-02,39.85961742,18.20833333,15.05869259
2016-06-03,40.48670075,17.125,10.45786693
2016-06-04,40.9179505,15.95833333,8.158562925
2016-06-05,39.91295125,22.5,10.63176134
2016-06-06,39.58336758,23.66666667,11.63773321
2016-06-07,39.33836729,20.58333333,11.78810814
2016-06-08,39.70170046,17.54166667,12.04263845
2016-06-09,39.38586721,16.79166667,13.37725962
2016-06-10,39.35461767,21.125,12.48452599
2016-06-11,39.93753388,22.08333333,11.26510654
2016-06-12,37.69336767,28.79166667,10.06163047
2016-06-13,38.18003404,26.20833333,11.38450388
2016-06-14,37.64670038,31.45833333,13.93252704
2016-06-15,35.39128425,42.625,11.26285827
2016-06-16,35.24253333,45.75,13.2975961
2016-06-17,36.54961717,40.83333333,11.33622798
2016-06-18,37.57336733,34.08333333,11.39182758
2016-06-19,36.44753408,41.33333333,15.80347804
2016-06-20,36.58503429,41.16666667,14.66312496
2016-06-21,36.48711754,42.91666667,12.2461745
2016-06-22,35.44836725,47.25,10.8971541
2016-06-23,37.79670088,37.58333333,9.531237438
2016-06-24,38.905034,29.625,11.22155983
2016-06-25,38.51961738,32.54166667,12.92965809
2016-06-26,38.14586763,35.20833333,11.78082687
2016-06-27,38.21836683,35.33333333,10.46042745
2016-06-28,37.75753392,38.41666667,12.21329523
2016-06-29,37.75961721,40.83333333,10.60843047
2016-06-30,38.71670046,37.83333333,6.666762012
2016-07-01,38.00795088,40.45833333,13.98556222
2016-07-02,33.58878379,57.16666667,14.05735044
2016-07-03,31.03044988,65.66666667,10.82163941
2016-07-04,32.56628375,58.5,8.500773738
2016-07-05,35.97545071,44.54166667,8.440258558
2016-07-06,35.87878358,46,12.49640499
2016-07-07,35.94211717,46.04166667,11.28922956
2016-07-08,36.23670096,44.20833333,9.728911469
2016-07-09,35.06795054,50,10.42986033
2016-07-10,35.2504505,49.58333333,8.737131563
2016-07-11,34.48586713,52.70833333,13.16762677
2016-07-12,32.91795046,58.75,14.1501244
2016-07-13,34.74503446,50.25,11.58201708
2016-07-14,34.6104505,52.66666667,8.802117179
2016-07-15,33.82503392,57.41666667,11.67739665
2016-07-16,29.30544967,82.45833333,10.34031594
2016-07-17,27.83961617,86.25,8.5602432
2016-07-18,29.29919967,73.875,8.349216658
2016-07-19,33.393367,54.29166667,14.26674293
2016-07-20,35.91045058,41.04166667,15.12420284
2016-07-21,37.34003454,34.33333333,11.95259688
2016-07-22,36.31086729,39.20833333,12.10207648
2016-07-23,33.70170054,55.33333333,11.09971531
2016-07-24,34.32503379,50.20833333,7.030638045
2016-07-25,35.48836671,46.29166667,10.14535556
2016-07-26,32.97045029,60.625,16.20494463
2016-07-27,28.84878288,75.70833333,14.03315188
2016-07-28,27.71128279,83.45833333,12.76569527
2016-07-29,29.15586663,77.41666667,6.821504921
2016-07-30,27.85878296,84.08333333,11.2841298
2016-07-31,28.83836629,77.95833333,8.737136867
2016-08-01,29.75419979,73.83333333,10.49752509
2016-08-02,28.90794942,75.66666667,11.28101943
2016-08-03,31.02169992,64.5,10.79992669
2016-08-04,31.73211683,62.83333333,9.1893404
2016-08-05,32.70420058,58.95833333,8.718312254
2016-08-06,31.75878329,63.16666667,10.27309933
2016-08-07,30.34169988,71.125,12.66224525
2016-08-08,30.21419967,72.20833333,10.76283384
2016-08-09,30.02086629,71.58333333,11.27277285
2016-08-10,28.82503296,76,12.36245392
2016-08-11,28.023366,84.04166667,7.784241383
2016-08-12,28.54503288,82.45833333,6.305055004
2016-08-13,30.28419988,72.375,7.7733595
2016-08-14,30.52169988,71.125,6.086429133
2016-08-15,32.62211717,60.04166667,7.539286891
2016-08-16,34.46128354,44.20833333,12.24308269
2016-08-17,33.23503354,47.875,10.4200317
2016-08-18,31.31545004,64.04166667,7.612925258
2016-08-19,31.83961679,59.83333333,8.349048488
2016-08-20,30.89503329,65.79166667,10.63122949
2016-08-21,31.41003325,62.375,12.04095355
2016-08-22,31.80753338,60.75,10.84419671
2016-08-23,29.526283,72.45833333,8.775359188
2016-08-24,29.72169958,69.33333333,12.65464322
2016-08-25,30.62795004,66.375,7.028752963
2016-08-26,32.41045029,58.54166667,4.997058513
2016-08-27,32.20003325,57.04166667,9.834136471
2016-08-28,32.02878333,57.75,6.222308217
2016-08-29,31.71211683,61.95833333,6.789090654
2016-08-30,28.84128279,77.83333333,6.982870029
2016-08-31,27.72628292,83.70833333,11.15590169
2016-09-01,28.26503304,79.875,8.652847208
2016-09-02,31.50544988,61.08333333,6.600061583
2016-09-03,33.36711717,40.125,13.96298747
2016-09-04,32.88086679,41.95833333,13.97733396
2016-09-05,32.99753354,44.33333333,13.49893922
2016-09-06,33.05003388,43.08333333,15.25425175
2016-09-07,33.90545029,39.875,13.74479491
2016-09-08,34.688784,37.33333333,10.82989631
2016-09-09,34.99170054,35.29166667,13.4328531
2016-09-10,34.43878375,36.29166667,13.7673383
2016-09-11,34.28628325,36.45833333,12.6102474
2016-09-12,33.96420083,36.70833333,10.59789098
2016-09-13,32.27795033,51.375,11.36226453
2016-09-14,32.20795,50.95833333,8.467951292
2016-09-15,32.26586692,52.375,7.106321283
2016-09-16,33.25586713,44.66666667,6.19107835
2016-09-17,33.3383675,40.5,6.700055871
2016-09-18,32.40336696,47.83333333,8.248310579
2016-09-19,33.13253325,46.08333333,6.715898324
2016-09-20,33.84420033,41.33333333,7.958789638
2016-09-21,32.85461729,46.5,14.48289131
2016-09-22,31.0812835,57.125,11.98056821
2016-09-23,31.41420033,51.625,7.760030358
2016-09-24,30.86461658,51.875,8.661390596
2016-09-25,30.94669992,50.29166667,8.542205279
2016-09-26,32.07128358,46.70833333,6.480557104
2016-09-27,32.58586675,43.29166667,7.794194979
2016-09-28,33.01753383,39.58333333,7.123822763
2016-09-29,32.48336713,43.29166667,7.435979792
2016-09-30,32.16045033,49.41666667,6.192758913
2016-10-01,33.05753383,48.41666667,7.650353875
2016-10-02,33.16586717,48.79166667,6.079707563
2016-10-03,34.86045025,40.375,6.789235888
2016-10-04,34.53878396,40.08333333,6.668199171
2016-10-05,34.26045038,36.75,7.926825713
2016-10-06,33.49795033,40.41666667,5.721904067
2016-10-07,32.83878379,41.5,7.68123779
2016-10-08,33.58836704,23.625,7.062153687
2016-10-09,32.29961663,22.70833333,6.618094095
2016-10-10,32.20545021,21.125,5.575511617
2016-10-11,31.95878371,16.91666667,7.031453835
2016-10-12,30.73670008,15.875,9.172217408
2016-10-13,30.23503325,14.5,8.906992713
2016-10-14,30.4392,15.5,7.425454388
2016-10-15,30.1775335,14,6.235061808
2016-10-16,29.83003329,12.79166667,6.116708079
2016-10-17,30.17045,15.625,7.049782896
2016-10-18,29.74628333,14.75,6.836957429
2016-10-19,29.72544983,15.5,5.920705538
2016-10-20,30.34961642,18.20833333,7.962910479
2016-10-21,30.15086658,21.125,7.790449283
2016-10-22,30.31836688,22.25,11.90164923
2016-10-23,28.60670004,18.375,12.42950408
2016-10-24,28.62711663,17.29166667,11.49939783
2016-10-25,28.67003342,24.875,10.1187462
2016-10-26,28.35586667,23.08333333,5.774870021
2016-10-27,27.7692,15.41666667,8.50314735
2016-10-28,27.28836633,15.45833333,8.646011875
2016-10-29,26.5033665,18.125,6.432060646
2016-10-30,26.69378333,20.54166667,5.304879988
2016-10-31,27.01836633,21.375,4.599030758
2016-11-01,26.22128304,18.20833333,7.449248313
2016-11-02,26.40753325,17.375,5.635877304
2016-11-03,26.34878288,23.79166667,2.155764528
2016-11-04,26.99919971,20.29166667,5.620952696
2016-11-05,26.30919975,18.375,7.318417742
2016-11-06,26.93086621,18.125,5.567883003
2016-11-07,25.63086633,16.125,9.961524521
2016-11-08,24.44086615,14.54166667,13.04973988
2016-11-09,24.90628333,12.125,9.740918429
2016-11-10,24.41003313,13.66666667,7.128912783
2016-11-11,24.1304495,19.08333333,8.527234325
2016-11-12,24.53753283,20.91666667,9.347181175
2016-11-13,25.19128288,23.25,4.253455508
2016-11-14,25.05294958,23.25,5.36617144
2016-11-15,23.90086625,22,7.420458983
2016-11-16,23.09878288,16.83333333,9.80598215
2016-11-17,22.59961625,15.95833333,13.30105471
2016-11-18,23.29419946,16.25,13.77501213
2016-11-19,23.66211638,14.66666667,7.932523583
2016-11-20,23.92128288,17.375,5.596407008
2016-11-21,23.9583665,20,6.384642913
2016-11-22,25.09461642,18.70833333,9.991458804
2016-11-23,23.975866,24.45833333,8.835202975
2016-11-24,23.99503283,18.91666667,8.042246367
2016-11-25,23.38753292,16.33333333,17.54442394
2016-11-26,24.20794983,17,17.13320842
2016-11-27,23.73253313,21.04166667,12.9276081
2016-11-28,23.77461621,17.79166667,13.54116485
2016-11-29,22.18669969,19.83333333,5.733898667
2016-11-30,22.44503285,37.625,8.294365358
2016-12-01,22.96586631,42.95833333,6.333590179
2016-12-02,23.04544954,29.08333333,7.779850158
2016-12-03,22.1158664,21.33333333,6.514191163
2016-12-04,21.83628296,20.45833333,8.262377579
2016-12-05,21.73919946,20.16666667,9.406649975
2016-12-06,22.32086625,20.75,3.852242769
2016-12-07,22.01336608,23.58333333,3.826704271
2016-12-08,22.02378275,25.75,2.965857237
2016-12-09,22.48878279,26.04166667,3.690096524
2016-12-10,23.55128304,28,8.504660363
2016-12-11,24.34628296,32.45833333,6.637153967
2016-12-12,22.49753283,31.70833333,8.044264867
2016-12-13,20.93503283,25.04166667,9.490696713
2016-12-14,19.94169975,27.54166667,12.97099694
2016-12-15,19.16628317,22.75,11.89453649
2016-12-16,19.67294981,21.66666667,5.201619817
2016-12-17,20.85919942,19.20833333,5.729023565
2016-12-18,19.07169988,22.20833333,7.142833046
2016-12-19,19.13294971,23.75,9.926276088
2016-12-20,19.045033,21.83333333,16.6031801
2016-12-21,18.89086633,19.95833333,15.201089
2016-12-22,18.94669983,18.75,8.18097885
2016-12-23,19.44586635,23.70833333,3.830044358
2016-12-24,19.31503325,29,9.870988
2016-12-25,18.55003304,48.41666667,10.16808298
2016-12-26,18.56586663,36.5,11.45707576
2016-12-27,18.38128321,16.70833333,8.952632242
2016-12-28,20.40086638,16.91666667,7.563047803
2016-12-29,19.73961638,26.625,6.185537888
2016-12-30,18.06919992,38.04166667,8.839338163
2016-12-31,18.04878315,44.58333333,10.40688981
2017-01-01,18.81794992,49.5,8.402195054
2017-01-02,19.29628304,45.04166667,5.82709475
2017-01-03,19.362533,37.54166667,5.4636135
2017-01-04,20.57211646,37.33333333,5.128260549
2017-01-05,20.10919981,38.20833333,4.345766058
2017-01-06,19.53919971,40.83333333,12.31409629
2017-01-07,17.16378313,57.875,9.085720658
2017-01-08,15.53503317,57.625,4.960692879
2017-01-09,15.23711656,45.75,10.10855638
2017-01-10,13.71128348,34.70833333,12.26685996
2017-01-11,11.77878347,23.45833333,11.81959562
2017-01-12,12.55961664,28.5,8.141677433
2017-01-13,13.28919998,27.625,7.161610117
2017-01-14,14.5950332,25.125,5.893600463
2017-01-15,18.36169988,24.875,4.52172092
2017-01-16,16.04794983,34.875,9.472761475
2017-01-17,14.44294993,45.25,9.664123729
2017-01-18,15.21044987,43.66666667,9.250049675
2017-01-19,15.14544999,41.54166667,14.2991196
2017-01-20,14.95586664,33.125,13.56130788
2017-01-21,18.49128308,25.83333333,9.998310617
2017-01-22,20.60878288,32.08333333,7.700697138
2017-01-23,19.97044977,37.45833333,10.35792016
2017-01-24,21.22961625,31.91666667,5.083506033
2017-01-25,23.32169967,37.95833333,14.42546704
2017-01-26,18.51628317,72.70833333,11.00785864
2017-01-27,16.54961658,75.20833333,10.12598041
2017-01-28,17.6067,61.75,8.370601633
2017-01-29,18.88669988,51.91666667,12.13838843
2017-01-30,19.88211646,41.33333333,6.076443586
2017-01-31,20.14378273,42.125,6.744270542
2017-02-01,18.42503304,47.625,8.854703463
2017-02-02,19.07128306,44.625,5.044637083
2017-02-03,20.29419965,40.58333333,5.143330454
2017-02-04,21.15503292,44.33333333,16.76617846
2017-02-05,21.13753279,46.54166667,12.08851842
2017-02-06,19.10628325,50.66666667,11.01118753
2017-02-07,17.2566999,37.91666667,11.99716585
2017-02-08,19.92336646,31.29166667,8.853822042
2017-02-09,17.9883665,34.625,11.36809104
2017-02-10,16.97961665,35.33333333,12.64579983
2017-02-11,17.71544998,33.5,5.589297179
2017-02-12,18.71003319,35.70833333,6.20605095
2017-02-13,18.61836638,35.45833333,10.11041833
2017-02-14,19.05211652,27.95833333,10.96028254
2017-02-15,21.21544977,26.91666667,9.878829867
2017-02-16,23.6687831,27.58333333,13.77802152
2017-02-17,25.05544979,29.70833333,13.7921851
2017-02-18,24.9796165,32.33333333,11.28417713
2017-02-19,25.42711654,29.16666667,8.494156675
2017-02-20,25.81294975,28.33333333,9.548425954
2017-02-21,21.76003294,29.45833333,10.59436171
2017-02-22,20.94836656,28.08333333,9.245339429
2017-02-23,19.41253325,27.66666667,15.03457355
2017-02-24,19.39794983,19.875,19.50810871
2017-02-25,21.13461644,18.45833333,18.42459342
2017-02-26,21.4450331,20.5,13.33257345
2017-02-27,21.90003325,19.79166667,10.60974811
2017-02-28,24.4658665,19.29166667,5.534071824
2017-03-01,25.86169975,24.79166667,10.20217554
2017-03-02,23.79919963,27.41666667,6.334183771
2017-03-03,22.14378319,26.5,10.98118007
2017-03-04,21.91044979,22.29166667,10.66281005
2017-03-05,21.11294971,20.625,15.34033964
2017-03-06,22.14836625,21.33333333,14.39531873
2017-03-07,23.78878271,21.25,6.705787838
2017-03-08,24.50544929,20.83333333,15.89281798
2017-03-09,22.37044965,32.58333333,9.597156946
2017-03-10,20.39586625,53.95833333,20.20294102
2017-03-11,18.57169988,58.58333333,14.15404385
2017-03-12,18.57628321,38,7.866849904
2017-03-13,19.25461638,26.25,11.86026477
2017-03-14,21.48461656,23.75,7.873763725
2017-03-15,23.70003283,19.83333333,10.82902369
2017-03-16,24.32003271,22.04166667,6.845066525
2017-03-17,23.61961629,28.45833333,15.71291527
2017-03-18,24.24544971,27.375,9.014904033
2017-03-19,25.35378283,24.16666667,9.860742754
2017-03-20,25.47545,23.29166667,13.48839142
2017-03-21,27.55503338,19.91666667,11.73050644
2017-03-22,30.29086675,18.70833333,10.85064769
2017-03-23,31.31086696,18.20833333,6.044375402
2017-03-24,29.83003333,20.54166667,10.41085409
2017-03-25,28.66836671,17.58333333,14.53615048
2017-03-26,29.74170021,18.29166667,18.17907708
2017-03-27,31.89878342,19.54166667,16.93400885
2017-03-28,33.25836658,17.83333333,10.63898341
2017-03-29,33.55170021,16.54166667,12.66218432
2017-03-30,33.41420021,18.66666667,12.17622598
2017-03-31,34.12503379,16.95833333,8.418219992
2017-04-01,34.1229505,12.75,8.874937846
2017-04-02,33.06711692,14.625,8.792476488
2017-04-03,33.42628325,13.45833333,8.514705608
2017-04-04,33.49086663,16.45833333,10.33402143
2017-04-05,32.62378396,21.625,12.34855761
2017-04-06,32.02045008,20.41666667,17.71311533
2017-04-07,29.45128354,13.875,9.743942596
2017-04-08,28.63211633,14.58333333,9.154040504
2017-04-09,26.86503321,13.20833333,18.25027396
2017-04-10,26.91003333,11.83333333,21.40481933
2017-04-11,29.43711679,12.20833333,20.19512667
2017-04-12,32.0612835,11.625,17.59020872
2017-04-13,33.44711696,10.45833333,6.78458345
2017-04-14,34.60920083,9.041666667,7.710387563
2017-04-15,34.72961708,11.04166667,9.411098196
2017-04-16,35.89045008,9.875,9.411035258
2017-04-17,36.22878383,11.20833333,7.848747683
2017-04-18,37.27670071,8.958333333,11.7801055
2017-04-19,36.70753379,10.58333333,12.21046456
2017-04-20,36.75420033,15.25,6.745362833
2017-04-21,39.11795054,12.83333333,9.569515683
2017-04-22,37.06961717,15.625,12.41267545
2017-04-23,35.49253363,16.375,14.11228018
2017-04-24,34.79878421,18.25,14.22099548
2017-04-25,33.52586721,14.45833333,14.81777485
2017-04-26,33.40045038,13.375,8.226251579
2017-04-27,35.02003404,12,10.07537729
2017-04-28,34.85211688,13.54166667,8.323100013
2017-04-29,35.38003392,14.58333333,7.090124983
2017-04-30,34.55003388,18.25,10.72764301
2017-05-01,32.23336692,21.45833333,9.428198671
2017-05-02,34.59961692,11.83333333,6.967680921
2017-05-03,35.77920083,11.375,11.55807268
2017-05-04,34.65670017,16.75,13.06355063
2017-05-05,35.4854505,15.08333333,12.86849251
2017-05-06,37.57086725,13.125,7.30682714
2017-05-07,39.187534,11.91666667,8.964138096
2017-05-08,39.27878417,11.45833333,8.178078904
2017-05-09,38.17878383,15.20833333,11.92688874
2017-05-10,36.81670038,25.70833333,11.6724097
2017-05-11,37.97586688,20.5,10.69521358
2017-05-12,37.57295046,18.375,9.331063683
2017-05-13,38.63961733,16.16666667,10.98295649
2017-05-14,38.8854505,13.625,14.48240441
2017-05-15,38.77586683,12.625,7.676349088
2017-05-16,38.49336746,14.375,8.513575392
2017-05-17,37.43503375,15.91666667,8.5476482
2017-05-18,36.87920075,17.875,10.45970919
2017-05-19,37.71295046,18.125,9.427348113
2017-05-20,37.69128429,18.20833333,13.89862982
2017-05-21,37.25128471,19.79166667,10.23328687
2017-05-22,36.82003375,19.91666667,9.112699146
2017-05-23,35.952117,19.875,10.65929611
2017-05-24,37.94503413,19.29166667,3.975809978
2017-05-25,39.52545071,16.16666667,5.354424613
2017-05-26,40.94045096,12.04166667,8.553082029
2017-05-27,39.37461746,16.41666667,12.89174712
2017-05-28,37.92420088,26.625,16.38599278
2017-05-29,36.73170088,28.66666667,15.57372892
2017-05-30,35.68128388,29.66666667,11.15666381
2017-05-31,36.79003429,24.29166667,11.99282449
2017-06-01,36.05670071,27.16666667,14.05197049
2017-06-02,38.0842005,14.25,11.12998197
2017-06-03,40.191701,12,13.6820879
2017-06-04,40.80461771,11.5,19.12836204
2017-06-05,40.42753408,19.79166667,21.84834485
2017-06-06,39.95961754,22.75,16.34228279
2017-06-07,37.84086704,26.70833333,10.73610414
2017-06-08,37.01211763,28.91666667,9.438929679
2017-06-09,38.02753396,23.33333333,7.410937392
2017-06-10,37.79586758,19.91666667,9.292199183
2017-06-11,37.844617,19.20833333,12.55527109
2017-06-12,38.35086733,17.79166667,11.89445015
2017-06-13,38.79378446,17.33333333,11.31281093
2017-06-14,39.49711742,17.5,11.49364937
2017-06-15,38.48836729,19.95833333,10.64815995
2017-06-16,37.65378421,23.875,7.952815208
2017-06-17,36.7837845,29.20833333,8.136894058
2017-06-18,38.10170121,27.29166667,11.40691333
2017-06-19,38.18378388,28.75,11.28984597
2017-06-20,36.71503379,34.54166667,8.762022408
2017-06-21,34.98295083,36.625,7.805551363
2017-06-22,33.68045058,39.95833333,9.821936371
2017-06-23,35.93045038,32.25,10.11935695
2017-06-24,36.9704505,32.125,9.646013683
2017-06-25,39.00753396,28,7.448634313
2017-06-26,38.60295063,32.16666667,11.21316638
2017-06-27,37.50586783,36.45833333,13.2340395
2017-06-28,35.36378425,45,14.38043847
2017-06-29,32.97628388,59.54166667,8.492194738
2017-06-30,33.26253367,58.875,5.505385816
2017-07-01,32.56253363,62.25,7.502606291
2017-07-02,31.55920017,68.08333333,10.52864345
2017-07-03,32.42711679,63.54166667,6.085079329
2017-07-04,35.56128375,45.91666667,11.67077408
2017-07-05,35.03211758,48.66666667,10.55602062
2017-07-06,32.86003371,56.83333333,10.07744496
2017-07-07,32.21336679,59.33333333,9.561543724
2017-07-08,35.41920021,45.95833333,9.105263496
2017-07-09,38.12670058,33.16666667,14.60380383
2017-07-10,37.17961738,36.66666667,14.68241985
2017-07-11,33.64961696,54.54166667,11.60953237
2017-07-12,30.85128313,63.5,14.9028235
2017-07-13,32.61253379,55.58333333,8.883111675
2017-07-14,32.92295042,55.79166667,13.56591713
2017-07-15,32.60378371,58.70833333,11.91095946
2017-07-16,33.40170013,55.54166667,11.1231274
2017-07-17,34.63628367,50.04166667,5.631831667
2017-07-18,35.01128413,48.25,12.49068289
2017-07-19,36.09003383,44.33333333,9.400784196
2017-07-20,34.47628379,49.16666667,12.41370562
2017-07-21,33.60378383,53.29166667,13.93328124
2017-07-22,32.70878354,56.5,18.83603291
2017-07-23,32.56503342,57.58333333,18.73287796
2017-07-24,32.16545021,58.75,15.1716076
2017-07-25,32.40878354,57.29166667,15.20500181
2017-07-26,32.01086675,60.375,10.85505226
2017-07-27,33.59503342,52.20833333,10.35686229
2017-07-28,32.93295067,55.58333333,11.64441085
2017-07-29,32.63336683,59.08333333,14.84857967
2017-07-30,31.89878354,62.25,8.917730779
2017-07-31,31.56169988,63.83333333,7.759309433
2017-08-01,32.08086679,60.45833333,5.458582774
2017-08-02,32.79753375,57.125,10.6516489
2017-08-03,33.04836696,57.25,11.42919738
2017-08-04,33.70378342,54.04166667,12.5050316
2017-08-05,34.23420042,52.95833333,9.472045108
2017-08-06,34.66753338,51.16666667,11.06765177
2017-08-07,32.71086688,62.91666667,12.17370708
2017-08-08,31.50086663,67.66666667,9.3570512
2017-08-09,32.07128342,64.79166667,7.776408429
2017-08-10,34.17378338,54.70833333,11.77966461
2017-08-11,35.04961733,49.75,15.095036
2017-08-12,34.37670083,48.375,16.82417453
2017-08-13,34.15045025,49.375,12.49791496
2017-08-14,34.58920038,46.20833333,7.227035117
2017-08-15,35.42836683,41.125,9.839487192
2017-08-16,36.68336742,33.45833333,10.81694238
2017-08-17,36.67336708,31.58333333,14.23935569
2017-08-18,34.9217005,42.58333333,10.23140697
2017-08-19,30.79086642,67.875,15.77629469
2017-08-20,31.64878346,63.54166667,8.148669763
2017-08-21,30.99294971,66.75,9.013088913
2017-08-22,30.66753346,68.625,9.401417575
2017-08-23,31.21128325,64.66666667,8.613819942
2017-08-24,32.09170008,59.83333333,9.655139842
2017-08-25,33.47711729,52.95833333,7.054947558
2017-08-26,32.93670017,54.83333333,9.034636142
2017-08-27,32.81628342,56.25,9.367657263
2017-08-28,29.37836604,68.79166667,15.66405565
2017-08-29,29.7521165,67.79166667,15.0173394
2017-08-30,29.11878288,75.08333333,14.31594717
2017-08-31,28.32044958,79.29166667,10.17704958
2017-09-01,28.69044954,76,8.365638771
2017-09-02,27.69336621,79.79166667,7.796682388
2017-09-03,30.61795,63,6.118459833
2017-09-04,33.37003367,46.95833333,8.718138454
2017-09-05,34.76211717,38.66666667,10.31064762
2017-09-06,33.98545046,41.58333333,8.417405404
2017-09-07,32.73545038,47.125,5.59220682
2017-09-08,32.91003321,47.79166667,5.715992033
2017-09-09,34.30670008,41.08333333,6.478154608
2017-09-10,34.61003404,36.83333333,6.831685178
2017-09-11,34.62920029,37.125,7.1841071
2017-09-12,35.08420063,35.125,10.0211891
2017-09-13,34.26545042,38.58333333,7.215172783
2017-09-14,33.99461729,38.29166667,4.844017815
2017-09-15,34.54586713,35.66666667,5.755529221
2017-09-16,33.70670071,35.04166667,5.26732655
2017-09-17,33.78628333,33.08333333,7.219724929
2017-09-18,35.43378454,25.45833333,6.489313902
2017-09-19,32.56295038,52,11.08061836
2017-09-20,32.86253379,51.125,8.563987283
2017-09-21,30.26294992,62.79166667,17.6096215
2017-09-22,24.55878283,88.125,17.07204321
2017-09-23,24.47253275,91,9.866535588
2017-09-24,26.43503304,82.08333333,8.168283779
2017-09-25,31.62919996,50.08333333,8.397158075
2017-09-26,33.00711663,32.83333333,9.169824808
2017-09-27,32.99961675,28.79166667,8.017633725
